Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,MRP_Level,Outlet_age,Item_Rating,Item_Type_Combined,Item_Outlet_Category
20.6,Regular,0.0480335,188.2556,OUT045,Small,Tier 2,Supermarket Type1,19.9468807302,High,11,8.27391232665,Food,FoodSupermarket Type1
6.175,Regular,0.179355893,94.1752,OUT049,Medium,Tier 1,Supermarket Type1,6.10830876919,Medium,14,6.26544277581,Food,FoodSupermarket Type1
18.5,Regular,0.062510529,146.8418,OUT018,Medium,Tier 3,Supermarket Type2,14.02860221,High,4,7.76220169847,Food,FoodSupermarket Type2
13.35,Low Fat,0.038519399,236.8564,OUT035,Small,Tier 2,Supermarket Type1,21.1329919732,Very High,9,8.72420995921,Food,FoodSupermarket Type1
9.195,No Fat,0.047827139,105.3622,OUT027,Medium,Tier 3,Supermarket Type3,32.1518571176,Medium,28,7.69801980482,Non-Consumable,Non-ConsumableSupermarket Type3
8.115,Regular,0.032208865,154.9972,OUT049,Medium,Tier 1,Supermarket Type1,24.1238732055,High,14,8.4791283873,Food,FoodSupermarket Type1
15.85,Low Fat,0.078874948,37.4506,OUT018,Medium,Tier 3,Supermarket Type2,8.10680736757,Low,4,6.16501824025,Food,FoodSupermarket Type2
7.05,Regular,0.097275777,223.9088,OUT019,Small,Tier 1,Grocery Store,0.999106779189,Very High,28,7.74187844797,Food,FoodGrocery Store
16.35,Low Fat,0.020664178,50.8324,OUT017,Small,Tier 2,Supermarket Type1,25.5409935396,Low,6,7.80829398904,Food,FoodSupermarket Type1
21.35,Low Fat,0.078060605,96.0094,OUT018,Medium,Tier 3,Supermarket Type2,3.96666993024,Medium,4,7.1155285915,Food,FoodSupermarket Type2
12.15,Low Fat,0.131714183,245.846,OUT018,Medium,Tier 3,Supermarket Type2,18.0366082832,Very High,4,7.53236192338,Food,FoodSupermarket Type2
16.6,Low Fat,0.135944247,172.0422,OUT049,Medium,Tier 1,Supermarket Type1,15.0348751643,High,14,7.14404008902,Drinks,DrinksSupermarket Type1
11.6,Regular,0.077478931,170.3106,OUT018,Medium,Tier 3,Supermarket Type2,25.1174325027,High,4,7.69582789027,Food,FoodSupermarket Type2
20.6,Regular,0.046114018,178.2344,OUT045,Small,Tier 2,Supermarket Type1,6.00673270704,High,11,8.25999652839,Food,FoodSupermarket Type1
6.615,Regular,0.161030847,251.2408,OUT019,Small,Tier 1,Grocery Store,3.98567111711,Very High,28,7.35321191481,Food,FoodGrocery Store
20.1,Regular,0.054455495,149.5366,OUT046,Small,Tier 1,Supermarket Type1,19.2032947118,High,16,7.9182767907,Food,FoodSupermarket Type1
13.65,Regular,0.075609201875,186.024,OUT018,Medium,Tier 3,Supermarket Type2,23.0494559842,High,4,7.80845934899,Food,FoodSupermarket Type2
13.3,Low Fat,0.080257683,232.63,OUT017,Small,Tier 2,Supermarket Type1,8.01375574947,Very High,6,7.97230693372,Food,FoodSupermarket Type1
15.1,No Fat,0.059037538,237.7248,OUT027,Medium,Tier 3,Supermarket Type3,10.9676096057,Very High,28,8.30094381543,Non-Consumable,Non-ConsumableSupermarket Type3
14.15,Low Fat,0.094916347,172.3106,OUT027,Medium,Tier 3,Supermarket Type3,24.8258957952,High,28,7.50460868829,Drinks,DrinksSupermarket Type3
16.35,Low Fat,0.034393057,50.8324,OUT010,Small,Tier 3,Grocery Store,3.06491922475,Low,15,7.29911088129,Food,FoodGrocery Store
5.32,No Fat,0.093261677,100.9674,OUT018,Medium,Tier 3,Supermarket Type2,12.1069652185,Medium,4,6.98806695299,Non-Consumable,Non-ConsumableSupermarket Type2
15.0,Regular,0.16143544,185.1266,OUT046,Small,Tier 1,Supermarket Type1,14.9432820567,High,16,7.04556153118,Food,FoodSupermarket Type1
8.27,Regular,0.089479661,148.6708,OUT013,High,Tier 3,Supermarket Type1,14.1695020138,High,26,7.41608007993,Food,FoodSupermarket Type1
9.21,Low Fat,0.008722342,123.5414,OUT027,Medium,Tier 3,Supermarket Type3,36.4908589347,Medium,28,9.5585144218,Food,FoodSupermarket Type3
13.1,Low Fat,0.020988798,117.7782,OUT017,Small,Tier 2,Supermarket Type1,10.1188674984,Medium,6,8.63274779708,Food,FoodSupermarket Type1
12.5,Low Fat,0.081260969,221.7798,OUT049,Medium,Tier 1,Supermarket Type1,13.9116240523,Very High,14,7.91214079826,Food,FoodSupermarket Type1
19.1,Low Fat,0.045308131,42.5138,OUT046,Small,Tier 1,Supermarket Type1,15.2849380672,Low,16,6.84516265957,Drinks,DrinksSupermarket Type1
11.3,No Fat,0.06705851,194.0478,OUT017,Small,Tier 2,Supermarket Type1,16.9737178159,High,6,7.97063979514,Non-Consumable,Non-ConsumableSupermarket Type1
13.65,Low Fat,0.035930784,184.4924,OUT013,High,Tier 3,Supermarket Type1,49.1593561578,High,26,8.54396386397,Food,FoodSupermarket Type1
17.6,No Fat,0.018813776,235.259,OUT027,Medium,Tier 3,Supermarket Type3,24.1122167483,Very High,28,9.43393291372,Non-Consumable,Non-ConsumableSupermarket Type3
11.15,No Fat,0.032099989,164.1526,OUT027,Medium,Tier 3,Supermarket Type3,18.0328962197,High,28,8.53989160509,Non-Consumable,Non-ConsumableSupermarket Type3
18.85,Regular,0.06823032,121.044,OUT018,Medium,Tier 3,Supermarket Type2,12.8711212452,Medium,4,7.48158387717,Food,FoodSupermarket Type2
5.59,Regular,0.056592115,65.0168,OUT035,Small,Tier 2,Supermarket Type1,6.88156907138,Low,9,7.04740135682,Food,FoodSupermarket Type1
18.6,No Fat,0.012643035,119.8414,OUT013,High,Tier 3,Supermarket Type1,3.05006617079,Medium,26,9.15692350276,Non-Consumable,Non-ConsumableSupermarket Type1
9.31,Low Fat,0.063529046,63.751,OUT010,Small,Tier 3,Grocery Store,1.98431397155,Low,15,6.91223895276,Food,FoodGrocery Store
6.17,Low Fat,0.010630949,65.9826,OUT046,Small,Tier 1,Supermarket Type1,17.6180811305,Low,16,8.73353799037,Food,FoodSupermarket Type1
5.175,Regular,0.029490377,107.6622,OUT035,Small,Tier 2,Supermarket Type1,26.5485880838,Medium,9,8.20296369815,Food,FoodSupermarket Type1
20.2,No Fat,0.129983688,93.0462,OUT019,Small,Tier 1,Grocery Store,1.98925265083,Medium,28,6.57483846253,Non-Consumable,Non-ConsumableGrocery Store
19.2,Regular,0.094300933,187.5214,OUT018,Medium,Tier 3,Supermarket Type2,9.04319507,High,4,7.59565992218,Food,FoodSupermarket Type2
12.85,Regular,0.152001201,252.3382,OUT013,High,Tier 3,Supermarket Type1,24.0,Very High,26,7.41523929769,Food,FoodSupermarket Type1
16.25,No Fat,0.039113587,116.0176,OUT013,High,Tier 3,Supermarket Type1,12.8319220532,Medium,26,7.99536436061,Non-Consumable,Non-ConsumableSupermarket Type1
6.13,No Fat,0.02848169,110.4912,OUT017,Small,Tier 2,Supermarket Type1,11.8588122855,Medium,6,8.26368747425,Non-Consumable,Non-ConsumableSupermarket Type1
12.3,No Fat,0.05271592,189.653,OUT018,Medium,Tier 3,Supermarket Type2,3.0015818363,High,4,8.18831178962,Non-Consumable,Non-ConsumableSupermarket Type2
12.0,No Fat,0.182493512,258.8278,OUT019,Small,Tier 1,Grocery Store,4.02318143569,Very High,28,7.25790846148,Non-Consumable,Non-ConsumableGrocery Store
10.1,No Fat,0.050562853,153.3656,OUT010,Small,Tier 3,Grocery Store,3.02151721116,High,15,8.01769235021,Non-Consumable,Non-ConsumableGrocery Store
11.15,No Fat,0.07366703,66.2142,OUT018,Medium,Tier 3,Supermarket Type2,1.9909384996,Low,4,6.80220681341,Non-Consumable,Non-ConsumableSupermarket Type2
19.35,Low Fat,0.03322326,172.0738,OUT018,Medium,Tier 3,Supermarket Type2,19.1877101569,High,4,8.55262155752,Food,FoodSupermarket Type2
17.25,Low Fat,0.037396492,165.6526,OUT017,Small,Tier 2,Supermarket Type1,10.9203151656,High,6,8.39629692716,Drinks,DrinksSupermarket Type1
19.85,Low Fat,0.054015429,196.3768,OUT035,Small,Tier 2,Supermarket Type1,21.074856093,High,9,8.19879583599,Food,FoodSupermarket Type1
9.5,Regular,0.02210346,194.7452,OUT045,Small,Tier 2,Supermarket Type1,7.03594440325,High,11,9.08382665203,Food,FoodSupermarket Type1
9.395,Low Fat,0.099274694,104.528,OUT049,Medium,Tier 1,Supermarket Type1,8.15306903413,Medium,14,6.96026885429,Food,FoodSupermarket Type1
4.59,Low Fat,0.070721656,113.286,OUT013,High,Tier 3,Supermarket Type1,12.9885246191,Medium,26,7.37954311984,Drinks,DrinksSupermarket Type1
5.98,Low Fat,0.043554614,148.2418,OUT035,Small,Tier 2,Supermarket Type1,15.881275052,High,9,8.13287812324,Food,FoodSupermarket Type1
6.46,Regular,0.04923932,144.4102,OUT049,Medium,Tier 1,Supermarket Type1,30.2908381818,High,14,7.98406155907,Food,FoodSupermarket Type1
7.02,Low Fat,0.08114883,146.8734,OUT035,Small,Tier 2,Supermarket Type1,24.2614496566,High,9,7.50159375021,Food,FoodSupermarket Type1
8.52,Low Fat,0.027054244,151.5682,OUT035,Small,Tier 2,Supermarket Type1,23.1365721833,High,9,8.63112555962,Drinks,DrinksSupermarket Type1
12.6,Regular,0.036773101,250.3092,OUT010,Small,Tier 3,Grocery Store,0.994806423416,Very High,15,8.82583250574,Food,FoodGrocery Store
5.94,Regular,0.049163321,186.4556,OUT010,Small,Tier 3,Grocery Store,3.02091650774,High,15,8.241064221,Food,FoodGrocery Store
16.25,Low Fat,0.078168739,91.3804,OUT046,Small,Tier 1,Supermarket Type1,18.0984893916,Medium,16,7.06477153746,Food,FoodSupermarket Type1
10.695,Low Fat,0.05337973,56.7904,OUT049,Medium,Tier 1,Supermarket Type1,19.6022144588,Low,14,6.97063099182,Food,FoodSupermarket Type1
5.88,Regular,0.030418998,103.099,OUT017,Small,Tier 2,Supermarket Type1,13.0126092397,Medium,6,8.12867262618,Food,FoodSupermarket Type1
9.3,Low Fat,0.111673587,65.7826,OUT018,Medium,Tier 3,Supermarket Type2,14.7263714113,Low,4,6.38022660685,Food,FoodSupermarket Type2
19.5,Regular,0.027341529,158.292,OUT035,Small,Tier 2,Supermarket Type1,25.2369039497,High,9,8.66396266604,Food,FoodSupermarket Type1
5.82,Regular,0.077634044,256.433,OUT018,Medium,Tier 3,Supermarket Type2,14.9941505188,Very High,4,8.10291935867,Food,FoodSupermarket Type2
8.68,Low Fat,0.008835694,96.5384,OUT046,Small,Tier 1,Supermarket Type1,12.2486057362,Medium,16,9.29898800272,Food,FoodSupermarket Type1
15.7,No Fat,0.055990291,153.2024,OUT046,Small,Tier 1,Supermarket Type1,24.7715440489,High,16,7.91470230064,Non-Consumable,Non-ConsumableSupermarket Type1
9.1,Regular,0.00799548,78.5618,OUT027,Medium,Tier 3,Supermarket Type3,28.7128146249,Medium,28,9.19286624113,Food,FoodSupermarket Type3
12.8,Low Fat,0.076369874,97.241,OUT018,Medium,Tier 3,Supermarket Type2,14.8920208554,Medium,4,7.15014447195,Food,FoodSupermarket Type2
15.1,Low Fat,0.095351065,158.6604,OUT045,Small,Tier 2,Supermarket Type1,15.9798311362,High,11,7.41755664192,Food,FoodSupermarket Type1
7.31,Low Fat,0.026783871,108.157,OUT035,Small,Tier 2,Supermarket Type1,10.1571789158,Medium,9,8.30378688437,Food,FoodSupermarket Type1
18.25,Low Fat,0.01520491,197.2084,OUT027,Medium,Tier 3,Supermarket Type3,21.1277836035,High,28,9.47047501234,Food,FoodSupermarket Type3
12.35,Low Fat,0.099757833,113.9518,OUT046,Small,Tier 1,Supermarket Type1,7.99297948782,Medium,16,7.04166030783,Food,FoodSupermarket Type1
16.6,Low Fat,0.0423816885,117.3124,OUT013,High,Tier 3,Supermarket Type1,17.1738946608,Medium,26,7.92624055374,Food,FoodSupermarket Type1
14.35,Regular,0.090896452,231.2984,OUT035,Small,Tier 2,Supermarket Type1,26.0449635622,Very High,9,7.84213586854,Food,FoodSupermarket Type1
7.075,Low Fat,0.022602061,98.1068,OUT049,Medium,Tier 1,Supermarket Type1,14.8623948595,Medium,14,8.37600121904,Food,FoodSupermarket Type1
18.25,Low Fat,0.044250304,174.708,OUT046,Small,Tier 1,Supermarket Type1,13.8717860659,High,16,8.2812622958,Drinks,DrinksSupermarket Type1
13.1,Low Fat,0.075885921,165.1158,OUT018,Medium,Tier 3,Supermarket Type2,9.1090144008,High,4,7.68563063832,Food,FoodSupermarket Type2
7.68,No Fat,0.153177941,85.2224,OUT018,Medium,Tier 3,Supermarket Type2,15.0,Medium,4,6.3232151076,Non-Consumable,Non-ConsumableSupermarket Type2
19.7,Regular,0.0695660493333,197.911,OUT045,Small,Tier 2,Supermarket Type1,8.93178752065,High,11,7.9536475022,Food,FoodSupermarket Type1
8.52,Low Fat,0.027114238,151.9682,OUT045,Small,Tier 2,Supermarket Type1,11.0361917822,High,11,8.6315459946,Drinks,DrinksSupermarket Type1
17.75,Regular,0.049634572,140.2838,OUT010,Small,Tier 3,Grocery Store,2.00285136274,High,15,7.94708893835,Food,FoodGrocery Store
16.85,Regular,0.0591701573333,112.2544,OUT027,Medium,Tier 3,Supermarket Type3,34.8752832851,Medium,28,7.54863265618,Food,FoodSupermarket Type3
5.785,Regular,0.040587146,180.366,OUT017,Small,Tier 2,Supermarket Type1,6.97671401484,High,6,8.39951698456,Food,FoodSupermarket Type1
5.945,No Fat,0.093008616,127.8652,OUT035,Small,Tier 2,Supermarket Type1,17.1728382703,Medium,9,7.22676686038,Non-Consumable,Non-ConsumableSupermarket Type1
18.25,Regular,0.17179432,154.663,OUT017,Small,Tier 2,Supermarket Type1,17.197849518,High,6,6.80381603709,Food,FoodSupermarket Type1
8.68,Low Fat,0.008828341,99.9384,OUT013,High,Tier 3,Supermarket Type1,6.90193959479,Medium,26,9.33443049434,Food,FoodSupermarket Type1
11.65,Low Fat,0.033858187,113.386,OUT046,Small,Tier 1,Supermarket Type1,22.9594306175,Medium,16,8.11667093997,Food,FoodSupermarket Type1
19.25,Regular,0.034841089,141.1496,OUT018,Medium,Tier 3,Supermarket Type2,2.0,High,4,8.30702499871,Food,FoodSupermarket Type2
16.2,No Fat,0.08425957,192.3162,OUT010,Small,Tier 3,Grocery Store,4.00207990798,High,15,7.73343205254,Non-Consumable,Non-ConsumableGrocery Store
13.0,Regular,0.083444376,195.8426,OUT013,High,Tier 3,Supermarket Type1,21.2037350403,High,26,7.76131228821,Food,FoodSupermarket Type1
17.75,Low Fat,0.030497325,256.9672,OUT045,Small,Tier 2,Supermarket Type1,5.96964593147,Very High,11,9.03918342916,Food,FoodSupermarket Type1
12.15,Low Fat,0.131179812,245.246,OUT046,Small,Tier 1,Supermarket Type1,13.0583088001,Very High,16,7.53398282241,Food,FoodSupermarket Type1
6.32,Low Fat,0.012737719,38.5822,OUT049,Medium,Tier 1,Supermarket Type1,9.16328773372,Low,14,8.01630880795,Food,FoodSupermarket Type1
17.25,Regular,0.159165324,63.4194,OUT035,Small,Tier 2,Supermarket Type1,24.4086982848,Low,9,5.9900882337,Food,FoodSupermarket Type1
7.72,Low Fat,0.122015744,121.744,OUT018,Medium,Tier 3,Supermarket Type2,18.7034761467,Medium,4,6.90652740302,Food,FoodSupermarket Type2
18.85,Regular,0.068091318,120.644,OUT045,Small,Tier 2,Supermarket Type1,28.8076986837,Medium,11,7.48031386265,Food,FoodSupermarket Type1
19.7,Low Fat,0.067314073,175.137,OUT017,Small,Tier 2,Supermarket Type1,16.1187641675,High,6,7.86433875763,Food,FoodSupermarket Type1
14.5,Regular,0.041249072,40.5454,OUT046,Small,Tier 1,Supermarket Type1,30.0013466386,Low,16,6.89156583536,Food,FoodSupermarket Type1
17.7,Low Fat,0.174340475,116.6834,OUT035,Small,Tier 2,Supermarket Type1,30.6014857298,Medium,9,6.50770244046,Food,FoodSupermarket Type1
15.7,Regular,0.11454343,113.7202,OUT035,Small,Tier 2,Supermarket Type1,28.6939857651,Medium,9,6.90154900424,Food,FoodSupermarket Type1
9.695,Low Fat,0.029693277,159.792,OUT018,Medium,Tier 3,Supermarket Type2,17.0,High,4,8.59089339922,Food,FoodSupermarket Type2
11.8,Regular,0.107057186,224.1772,OUT046,Small,Tier 1,Supermarket Type1,15.8715302002,Very High,16,7.64730639133,Food,FoodSupermarket Type1
5.985,Low Fat,0.009921107,183.6924,OUT019,Small,Tier 1,Grocery Store,3.02286431012,High,28,9.82640739862,Food,FoodGrocery Store
7.935,No Fat,0.031583053,260.991,OUT027,Medium,Tier 3,Supermarket Type3,27.2069036863,Very High,28,9.0197415284,Non-Consumable,Non-ConsumableSupermarket Type3
15.2,No Fat,0.097043739,116.8492,OUT035,Small,Tier 2,Supermarket Type1,22.8031651051,Medium,9,7.09430785858,Non-Consumable,Non-ConsumableSupermarket Type1
8.77,Regular,0.046762633,170.8422,OUT035,Small,Tier 2,Supermarket Type1,10.0936536757,High,9,8.20368483941,Food,FoodSupermarket Type1
19.7,Low Fat,0.064909488,88.5198,OUT035,Small,Tier 2,Supermarket Type1,14.7797103021,Medium,9,7.21872073539,Food,FoodSupermarket Type1
10.5,No Fat,0.011305479,235.5248,OUT049,Medium,Tier 1,Supermarket Type1,20.1273751214,Very High,14,9.94433201936,Non-Consumable,Non-ConsumableSupermarket Type1
15.1,Regular,0.0974448714,146.2786,OUT010,Small,Tier 3,Grocery Store,2.96308414218,High,15,7.31464744264,Food,FoodGrocery Store
5.405,Regular,0.053576661,200.5742,OUT013,High,Tier 3,Supermarket Type1,11.9102576503,High,26,8.22809306868,Food,FoodSupermarket Type1
20.35,Regular,0.150947728,81.0276,OUT013,High,Tier 3,Supermarket Type1,23.0567707793,Medium,26,6.28747269601,Food,FoodSupermarket Type1
9.27,Low Fat,0.10818157,149.605,OUT019,Small,Tier 1,Grocery Store,3.00401056114,High,28,7.23266560058,Food,FoodGrocery Store
5.785,Regular,0.038749536,262.0252,OUT035,Small,Tier 2,Supermarket Type1,17.0194637768,Very High,9,8.81922505362,Food,FoodSupermarket Type1
11.8,Low Fat,0.113790879,185.3924,OUT018,Medium,Tier 3,Supermarket Type2,1.99676362138,High,4,7.39648116539,Drinks,DrinksSupermarket Type2
13.65,Low Fat,0.065313024,47.1402,OUT027,Medium,Tier 3,Supermarket Type3,32.1599526519,Low,28,6.58307450102,Food,FoodSupermarket Type3
12.5,Low Fat,0.0742822692,127.102,OUT017,Small,Tier 2,Supermarket Type1,1.99055876383,Medium,6,7.44545716706,Food,FoodSupermarket Type1
6.11,Regular,0.152813518,45.6086,OUT017,Small,Tier 2,Supermarket Type1,22.4957091426,Low,6,5.70197817399,Drinks,DrinksSupermarket Type1
7.105,No Fat,0.044771473,58.2562,OUT013,High,Tier 3,Supermarket Type1,10.1716555491,Low,26,7.17180286234,Non-Consumable,Non-ConsumableSupermarket Type1
8.5,Low Fat,0.098083231,50.3324,OUT045,Small,Tier 2,Supermarket Type1,13.4132526961,Low,11,6.2425346831,Food,FoodSupermarket Type1
16.7,Regular,0.06121901,100.0384,OUT017,Small,Tier 2,Supermarket Type1,19.7001151558,Medium,6,7.399463397,Food,FoodSupermarket Type1
17.1,Regular,0.047073322,138.6838,OUT017,Small,Tier 2,Supermarket Type1,21.2725624767,High,6,7.98858474351,Food,FoodSupermarket Type1
8.325,Low Fat,0.029953314,39.5138,OUT017,Small,Tier 2,Supermarket Type1,14.3897372564,Low,6,7.18552304718,Food,FoodSupermarket Type1
15.85,Low Fat,0.0552888526667,55.1956,OUT013,High,Tier 3,Supermarket Type1,22.7499800709,Low,26,6.90706839814,Food,FoodSupermarket Type1
20.5,No Fat,0.040520754,153.934,OUT019,Small,Tier 1,Grocery Store,0.994802967506,High,28,8.24272813076,Non-Consumable,Non-ConsumableGrocery Store
18.75,Low Fat,0.052554508,190.3504,OUT027,Medium,Tier 3,Supermarket Type3,10.0735485715,High,28,8.19504703998,Food,FoodSupermarket Type3
12.15,Low Fat,0.018514652,252.7698,OUT017,Small,Tier 2,Supermarket Type1,23.0818926945,Very High,6,9.52174529788,Food,FoodSupermarket Type1
15.85,Low Fat,0.07871426,37.2506,OUT045,Small,Tier 2,Supermarket Type1,13.2442913671,Low,11,6.16170986865,Food,FoodSupermarket Type1
17.1,Low Fat,0.054197299,83.5566,OUT035,Small,Tier 2,Supermarket Type1,22.2632945812,Medium,9,7.34129687177,Food,FoodSupermarket Type1
15.5,Low Fat,0.103442268,144.847,OUT046,Small,Tier 1,Supermarket Type1,16.8004791263,High,16,7.24513352554,Food,FoodSupermarket Type1
14.15,Low Fat,0.095360186,172.3106,OUT035,Small,Tier 2,Supermarket Type1,18.8676808043,High,9,7.49994605464,Drinks,DrinksSupermarket Type1
6.65,Low Fat,0.053031857,149.1734,OUT027,Medium,Tier 3,Supermarket Type3,29.8592242317,High,28,7.94232729983,Food,FoodSupermarket Type3
6.865,Low Fat,0.013990601,127.6652,OUT035,Small,Tier 2,Supermarket Type1,22.2584886093,Medium,9,9.11889032637,Drinks,DrinksSupermarket Type1
16.5,Regular,0.066237024,183.1292,OUT035,Small,Tier 2,Supermarket Type1,34.8662146725,High,9,7.92506924231,Food,FoodSupermarket Type1
14.5,No Fat,0.089761211,159.4604,OUT035,Small,Tier 2,Supermarket Type1,14.9059327582,High,9,7.4829607089,Non-Consumable,Non-ConsumableSupermarket Type1
19.35,Regular,0.01863822,110.2544,OUT018,Medium,Tier 3,Supermarket Type2,15.2176783874,Medium,4,8.68550042379,Food,FoodSupermarket Type2
8.51,No Fat,0.016176344,192.1478,OUT018,Medium,Tier 3,Supermarket Type2,10.0832692334,High,4,9.38255440186,Non-Consumable,Non-ConsumableSupermarket Type2
6.65,Low Fat,0.089196394,147.0734,OUT010,Small,Tier 3,Grocery Store,2.01903811294,High,15,7.40845273964,Food,FoodGrocery Store
7.39,No Fat,0.092782895,252.6066,OUT046,Small,Tier 1,Supermarket Type1,8.94299436357,Very High,16,7.90969354965,Non-Consumable,Non-ConsumableSupermarket Type1
10.895,Low Fat,0.0358031,130.3284,OUT049,Medium,Tier 1,Supermarket Type1,19.2186783541,Medium,14,8.20005289285,Food,FoodSupermarket Type1
8.63,Regular,0.028271345,170.5422,OUT035,Small,Tier 2,Supermarket Type1,12.1336912506,High,9,8.70505506447,Food,FoodSupermarket Type1
7.75,Low Fat,0.043238822,92.5436,OUT046,Small,Tier 1,Supermarket Type1,18.3890058308,Medium,16,7.66916353207,Food,FoodSupermarket Type1
12.15,Low Fat,0.037955309,62.8826,OUT049,Medium,Tier 1,Supermarket Type1,11.2973795613,Low,14,7.41321879411,Food,FoodSupermarket Type1
18.25,Low Fat,0.089186083,194.3452,OUT018,Medium,Tier 3,Supermarket Type2,23.1656845654,High,4,7.68712503128,Food,FoodSupermarket Type2
19.85,Low Fat,0.044566659,88.5856,OUT049,Medium,Tier 1,Supermarket Type1,7.93678430806,Medium,14,7.59524153671,Food,FoodSupermarket Type1
9.3,Low Fat,0.028638276,195.8136,OUT018,Medium,Tier 3,Supermarket Type2,10.9213537773,High,4,8.8303205626,Food,FoodSupermarket Type2
19.35,Regular,0.057762301,237.3564,OUT027,Medium,Tier 3,Supermarket Type3,9.03791766306,Very High,28,8.32122508419,Food,FoodSupermarket Type3
5.98,Low Fat,0.075711199,55.6614,OUT045,Small,Tier 2,Supermarket Type1,5.95688214813,Low,11,6.6014753846,Drinks,DrinksSupermarket Type1
9.195,Low Fat,0.027767577,82.1592,OUT019,Small,Tier 1,Grocery Store,5.02434298289,Medium,28,7.9928829781,Food,FoodGrocery Store
